SOEM (Simple Open EtherCAT Master)
Simple test
Starting Controller
ec_init on eno3 succeeded.
1 slaves found and configured.
Configuring DC. Should be in PRE-OP. State: PRE_OP
Found slaves with DC.
Slaves mapped, state to SAFE_OP... State: SAFE_OP
Calculated workcounter 3
Synccount needs to reach : 125

WKC:  2 DCTime:      2903417024, DiffInDC: 2903417024, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2911603264, DiffInDC:   8186240, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2919558584, DiffInDC:   7955320, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2927543545, DiffInDC:   7984961, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2935544504, DiffInDC:   8000959, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2943537304, DiffInDC:   7992800, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2951542424, DiffInDC:   8005120, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2959574424, DiffInDC:   8032000, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2967604904, DiffInDC:   8030480, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2975583544, DiffInDC:   7978640, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2983582424, DiffInDC:   7998880, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2889028288, DiffInDC:   7981559, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2897006688, DiffInDC:   7978400, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2905028449, DiffInDC:   8021761, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2913025248, DiffInDC:   7996799, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2920993808, DiffInDC:   7968560, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2929039569, DiffInDC:   8045761, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2937064609, DiffInDC:   8025040, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2944992448, DiffInDC:   7927839, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2952990208, DiffInDC:   7997760, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2961047569, DiffInDC:   8057361, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2969019248, DiffInDC:   7971679, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2977037808, DiffInDC:   8018560, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2985046928, DiffInDC:   8009120, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2992991168, DiffInDC:   7944240, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      3001035009, DiffInDC:   8043841, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      3009022528, DiffInDC:   7987519, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      3016990408, DiffInDC:   7967880, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      3025040808, DiffInDC:   8050400, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      3032989768, DiffInDC:   7948960, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      3041021848, DiffInDC:   8032080, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      3048999208, DiffInDC:   7977360, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      3057053929, DiffInDC:   8054721, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      3064989288, DiffInDC:   7935359, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      3073038569, DiffInDC:   8049281, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      3081021608, DiffInDC:   7983039, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      3088987929, DiffInDC:   7966321, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      3097042888, DiffInDC:   8054959, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      3104987928, DiffInDC:   7945040, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      3113040969, DiffInDC:   8053041, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      3120987689, DiffInDC:   7946720, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      3129043288, DiffInDC:   8055599, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      3136986968, DiffInDC:   7943680, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      3145053568, DiffInDC:   8066600, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
Master within sync window. Enabling sync0 generation!

Requesting operational state for all slaves

WKC: -1 DCTime:      3154292848, DiffInDC:   9239280, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 8
Operational state reached for all slaves.
Starting Controller


CoE: 0x0000 (0x0000)(Not ready to switch-on) ReqCoE: Initializing...     	 ALStatu: No error

OK : all slaves resumed OPERATIONAL.

WKC:  3 DCTime:      3160982769, DiffInDC:   6689921, cStatus: 0x02d0, mStatus: 0xa0001102, ctrlWord: 0x0030, slavestate: 8
WKC:  3 DCTime:      3168975809, DiffInDC:   7993040, cStatus: 0x02d0, mStatus: 0xa0001102, ctrlWord: 0x0030, slavestate: 8
WKC:  3 DCTime:      3176973088, DiffInDC:   7997279, cStatus: 0x02d0, mStatus: 0xa0001102, ctrlWord: 0x0030, slavestate: 8
WKC:  3 DCTime:      3185048528, DiffInDC:   8075440, cStatus: 0x02d0, mStatus: 0xa0001102, ctrlWord: 0x0030, slavestate: 8
WKC:  3 DCTime:      3192977728, DiffInDC:   7929200, cStatus: 0x02d0, mStatus: 0xa0001102, ctrlWord: 0x0030, slavestate: 8
WKC:  3 DCTime:      3201015808, DiffInDC:   8038080, cStatus: 0x02d0, mStatus: 0xa0001102, ctrlWord: 0x0030, slavestate: 8
WKC:  3 DCTime:      3208987648, DiffInDC:   7971840, cStatus: 0x02d0, mStatus: 0xa0001102, ctrlWord: 0x0030, slavestate: 8
WKC:  3 DCTime:      3217072288, DiffInDC:   8084640, cStatus: 0x02d0, mStatus: 0xa0001102, ctrlWord: 0x0030, slavestate: 8
WKC:  3 DCTime:      3225028688, DiffInDC:   7956400, cStatus: 0x02d0, mStatus: 0xa0001102, ctrlWord: 0x0030, slavestate: 8
WKC:  3 DCTime:      3233052288, DiffInDC:   8023600, cStatus: 0x02d0, mStatus: 0xa0001102, ctrlWord: 0x0030, slavestate: 8
WKC:  3 DCTime:      3241046208, DiffInDC:   7993920, cStatus: 0x02d0, mStatus: 0xa0001102, ctrlWord: 0x0030, slavestate: 8
WKC:  3 DCTime:      3249049969, DiffInDC:   8003761, cStatus: 0x02d0, mStatus: 0xa0001102, ctrlWord: 0x0030, slavestate: 8
WKC:  3 DCTime:      3257094608, DiffInDC:   8044639, cStatus: 0x02d0, mStatus: 0xa0001102, ctrlWord: 0x0030, slavestate: 8
WKC:  3 DCTime:      3265087968, DiffInDC:   7993360, cStatus: 0x02d0, mStatus: 0xa0001102, ctrlWord: 0x0030, slavestate: 8
CoE: 0x02d0 (0x0040)(Switch-on disabled  ) ReqCoE: Ready to switch-on  	 ALStatu: No error

WKC:  3 DCTime:      3273031368, DiffInDC:   7943400, cStatus: 0x02d0, mStatus: 0xa0001102, ctrlWord: 0x0036, slavestate: 8
WKC:  3 DCTime:      3281010569, DiffInDC:   7979201, cStatus: 0x02d0, mStatus: 0xa0001102, ctrlWord: 0x0036, slavestate: 8
WKC:  3 DCTime:      3288988008, DiffInDC:   7977439, cStatus: 0x02d0, mStatus: 0xa0001102, ctrlWord: 0x0036, slavestate: 8
WKC:  3 DCTime:      3296988248, DiffInDC:   8000240, cStatus: 0x02d0, mStatus: 0xa0001102, ctrlWord: 0x0036, slavestate: 8
WKC:  3 DCTime:      3305010728, DiffInDC:   8022480, cStatus: 0x02d0, mStatus: 0xa0001102, ctrlWord: 0x0036, slavestate: 8
WKC:  3 DCTime:      3313039128, DiffInDC:   8028400, cStatus: 0x02d0, mStatus: 0xa0001102, ctrlWord: 0x0036, slavestate: 8
WKC:  3 DCTime:      3321092649, DiffInDC:   8053521, cStatus: 0x02d0, mStatus: 0xa0001102, ctrlWord: 0x0036, slavestate: 8
WKC:  3 DCTime:      3329048489, DiffInDC:   7955840, cStatus: 0x02d0, mStatus: 0xa0001102, ctrlWord: 0x0036, slavestate: 8
WKC:  3 DCTime:      3337036809, DiffInDC:   7988320, cStatus: 0x02d0, mStatus: 0xa0001102, ctrlWord: 0x0036, slavestate: 8
WKC:  3 DCTime:      3345027049, DiffInDC:   7990240, cStatus: 0x02d0, mStatus: 0xa0001102, ctrlWord: 0x0036, slavestate: 8
WKC:  3 DCTime:      3353043768, DiffInDC:   8016719, cStatus: 0x02d0, mStatus: 0xa0001102, ctrlWord: 0x0036, slavestate: 8
WKC:  3 DCTime:      3360997288, DiffInDC:   7953520, cStatus: 0x02d0, mStatus: 0xa0001102, ctrlWord: 0x0036, slavestate: 8
WKC:  3 DCTime:      3368996809, DiffInDC:   7999521, cStatus: 0x02b1, mStatus: 0xa0001102, ctrlWord: 0x0036, slavestate: 8
WKC:  3 DCTime:      3377001448, DiffInDC:   8004639, cStatus: 0x02b1, mStatus: 0xa0001102, ctrlWord: 0x0036, slavestate: 8
WKC:  3 DCTime:      3384993128, DiffInDC:   7991680, cStatus: 0x02b1, mStatus: 0xa0001102, ctrlWord: 0x0036, slavestate: 8
WKC:  3 DCTime:      3392995288, DiffInDC:   8002160, cStatus: 0x02b1, mStatus: 0xa0001102, ctrlWord: 0x0036, slavestate: 8
WKC:  3 DCTime:      3401089249, DiffInDC:   8093961, cStatus: 0x02b1, mStatus: 0xa0001102, ctrlWord: 0x0036, slavestate: 8
WKC:  3 DCTime:      3409082289, DiffInDC:   7993040, cStatus: 0x02b1, mStatus: 0xa0001102, ctrlWord: 0x0036, slavestate: 8
WKC:  3 DCTime:      3417041808, DiffInDC:   7959519, cStatus: 0x02b1, mStatus: 0xa0001102, ctrlWord: 0x0036, slavestate: 8
WKC:  3 DCTime:      3425083168, DiffInDC:   8041360, cStatus: 0x02b1, mStatus: 0xa0001102, ctrlWord: 0x0036, slavestate: 8
WKC:  3 DCTime:      3433032128, DiffInDC:   7948960, cStatus: 0x02b1, mStatus: 0xa0001102, ctrlWord: 0x0036, slavestate: 8
WKC:  3 DCTime:      3441062048, DiffInDC:   8029920, cStatus: 0x02b1, mStatus: 0xa0001102, ctrlWord: 0x0036, slavestate: 8
WKC:  3 DCTime:      3449013248, DiffInDC:   7951200, cStatus: 0x02b1, mStatus: 0xa0001102, ctrlWord: 0x0036, slavestate: 8
WKC:  3 DCTime:      3457012288, DiffInDC:   7999040, cStatus: 0x02b1, mStatus: 0xa0001102, ctrlWord: 0x0036, slavestate: 8
WKC:  3 DCTime:      3464988528, DiffInDC:   7976240, cStatus: 0x02b1, mStatus: 0xa0001102, ctrlWord: 0x0036, slavestate: 8
WKC:  3 DCTime:      3473048529, DiffInDC:   8060001, cStatus: 0x02b1, mStatus: 0xa0001102, ctrlWord: 0x0036, slavestate: 8
CoE: 0x02b1 (0x0001)(Ready to switch-on  ) ReqCoE: Switch-On           	 ALStatu: No error

WKC:  3 DCTime:      3481029888, DiffInDC:   7981359, cStatus: 0x02b1, mStatus: 0xa0001102, ctrlWord: 0x0037, slavestate: 8
WKC:  3 DCTime:      3488992609, DiffInDC:   7962721, cStatus: 0x02b1, mStatus: 0xa0001102, ctrlWord: 0x0037, slavestate: 8
WKC:  3 DCTime:      3496991968, DiffInDC:   7999359, cStatus: 0x02b1, mStatus: 0xa0001102, ctrlWord: 0x0037, slavestate: 8
WKC:  3 DCTime:      3504989488, DiffInDC:   7997520, cStatus: 0x02b1, mStatus: 0xa0001102, ctrlWord: 0x0037, slavestate: 8
WKC:  3 DCTime:      3513031328, DiffInDC:   8041840, cStatus: 0x02b1, mStatus: 0xa0001102, ctrlWord: 0x0037, slavestate: 8
WKC:  3 DCTime:      3521035889, DiffInDC:   8004561, cStatus: 0x02b1, mStatus: 0xa0001102, ctrlWord: 0x0037, slavestate: 8
WKC:  3 DCTime:      3529022289, DiffInDC:   7986400, cStatus: 0x02b1, mStatus: 0xa0001102, ctrlWord: 0x0037, slavestate: 8
WKC:  3 DCTime:      3537022888, DiffInDC:   8000599, cStatus: 0x02b1, mStatus: 0xa0001102, ctrlWord: 0x0037, slavestate: 8
WKC:  3 DCTime:      3545058248, DiffInDC:   8035360, cStatus: 0x02b1, mStatus: 0xa0001102, ctrlWord: 0x0037, slavestate: 8
WKC:  3 DCTime:      3553036009, DiffInDC:   7977761, cStatus: 0x02b1, mStatus: 0xa0001102, ctrlWord: 0x0037, slavestate: 8
WKC:  3 DCTime:      3561082248, DiffInDC:   8046239, cStatus: 0x02b1, mStatus: 0xa0001102, ctrlWord: 0x0037, slavestate: 8
WKC:  3 DCTime:      3568994648, DiffInDC:   7912400, cStatus: 0x02b1, mStatus: 0xa0001102, ctrlWord: 0x0037, slavestate: 8
WKC:  3 DCTime:      3577013929, DiffInDC:   8019281, cStatus: 0x02b1, mStatus: 0xa0001102, ctrlWord: 0x0037, slavestate: 8
WKC:  3 DCTime:      3585032488, DiffInDC:   8018559, cStatus: 0x02b3, mStatus: 0x20015112, ctrlWord: 0x0037, slavestate: 8
WKC:  3 DCTime:      3593015208, DiffInDC:   7982720, cStatus: 0x02b3, mStatus: 0x20015112, ctrlWord: 0x0037, slavestate: 8
WKC:  3 DCTime:      3601015288, DiffInDC:   8000080, cStatus: 0x02b3, mStatus: 0x20015112, ctrlWord: 0x0037, slavestate: 8
WKC:  3 DCTime:      3609082088, DiffInDC:   8066800, cStatus: 0x02b3, mStatus: 0x20015112, ctrlWord: 0x0037, slavestate: 8
WKC:  3 DCTime:      3617033208, DiffInDC:   7951120, cStatus: 0x02b3, mStatus: 0x20015112, ctrlWord: 0x0037, slavestate: 8
WKC:  3 DCTime:      3624990408, DiffInDC:   7957200, cStatus: 0x02b3, mStatus: 0x20015112, ctrlWord: 0x0037, slavestate: 8
WKC:  3 DCTime:      3633010168, DiffInDC:   8019760, cStatus: 0x02b3, mStatus: 0x20015112, ctrlWord: 0x0037, slavestate: 8
WKC:  3 DCTime:      3641083288, DiffInDC:   8073120, cStatus: 0x02b3, mStatus: 0x20015112, ctrlWord: 0x0037, slavestate: 8
WKC:  3 DCTime:      3649058969, DiffInDC:   7975681, cStatus: 0x02b3, mStatus: 0x20015112, ctrlWord: 0x0037, slavestate: 8
WKC:  3 DCTime:      3657077528, DiffInDC:   8018559, cStatus: 0x02b3, mStatus: 0x20015112, ctrlWord: 0x0037, slavestate: 8
WKC:  3 DCTime:      3665009968, DiffInDC:   7932440, cStatus: 0x02b3, mStatus: 0x20015112, ctrlWord: 0x0037, slavestate: 8
WKC:  3 DCTime:      3673029889, DiffInDC:   8019921, cStatus: 0x02b3, mStatus: 0x20015112, ctrlWord: 0x0037, slavestate: 8
WKC:  3 DCTime:      3681046048, DiffInDC:   8016159, cStatus: 0x02b3, mStatus: 0x20015112, ctrlWord: 0x0037, slavestate: 8
CoE: 0x02b3 (0x0003)(SWITCHEDON          ) ReqCoE: Op-Enabled          	 ALStatu: No error

WKC:  3 DCTime:      3688981088, DiffInDC:   7935040, cStatus: 0x02b3, mStatus: 0x20015112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3696991008, DiffInDC:   8009920, cStatus: 0x02b3, mStatus: 0x20015112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3704985808, DiffInDC:   7994800, cStatus: 0x02b3, mStatus: 0x20015112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3712982849, DiffInDC:   7997041, cStatus: 0x02b3, mStatus: 0x20015112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3721042768, DiffInDC:   8059919, cStatus: 0x02b3, mStatus: 0x20015112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3728987408, DiffInDC:   7944640, cStatus: 0x02b3, mStatus: 0x20015112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3737026528, DiffInDC:   8039120, cStatus: 0x02b3, mStatus: 0x20015112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3745030449, DiffInDC:   8003921, cStatus: 0x02b3, mStatus: 0x20015112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3753078688, DiffInDC:   8048239, cStatus: 0x02b3, mStatus: 0x20015112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3761073248, DiffInDC:   7994560, cStatus: 0x02b3, mStatus: 0x20015112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3769066848, DiffInDC:   7993600, cStatus: 0x02b3, mStatus: 0x20015112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3777072689, DiffInDC:   8005841, cStatus: 0x02b3, mStatus: 0x20015112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3785011328, DiffInDC:   7938639, cStatus: 0x02b3, mStatus: 0x20015112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3793052328, DiffInDC:   8041000, cStatus: 0x02b7, mStatus: 0x20015112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3801009209, DiffInDC:   7956881, cStatus: 0x02b7, mStatus: 0x20015112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3808974408, DiffInDC:   7965199, cStatus: 0x02b7, mStatus: 0x20015112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3817001528, DiffInDC:   8027120, cStatus: 0x02b7, mStatus: 0x20015112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3825003848, DiffInDC:   8002320, cStatus: 0x02b7, mStatus: 0x20015112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3832969129, DiffInDC:   7965281, cStatus: 0x02b7, mStatus: 0x20015112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3841001769, DiffInDC:   8032640, cStatus: 0x02b7, mStatus: 0x20015112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3848968888, DiffInDC:   7967119, cStatus: 0x02b7, mStatus: 0x20015112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3857001288, DiffInDC:   8032400, cStatus: 0x02b7, mStatus: 0x20015112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3864969128, DiffInDC:   7967840, cStatus: 0x02b7, mStatus: 0x20015112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3872965048, DiffInDC:   7995920, cStatus: 0x02b7, mStatus: 0x20015112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3881001369, DiffInDC:   8036321, cStatus: 0x02b7, mStatus: 0x20015112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3888969128, DiffInDC:   7967759, cStatus: 0x02b7, mStatus: 0x20015112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3897036008, DiffInDC:   8066880, cStatus: 0x02b7, mStatus: 0x20015112, ctrlWord: 0x003f, slavestate: 8
CoE: 0x02b7 (0x0007)(OP_ENABLED          ) ReqCoE: Op-Enabled          	 ALStatu: No error

WKC:  3 DCTime:      3905040888, DiffInDC:   8004880, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3913018008, DiffInDC:   7977120, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3921064368, DiffInDC:   8046360, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3929051248, DiffInDC:   7986880, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3937063409, DiffInDC:   8012161, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3945062128, DiffInDC:   7998719, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3953049169, DiffInDC:   7987041, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3961015728, DiffInDC:   7966559, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3969015488, DiffInDC:   7999760, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3977035488, DiffInDC:   8020000, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3985029008, DiffInDC:   7993520, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3993015088, DiffInDC:   7986080, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4001020128, DiffInDC:   8005040, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4008999008, DiffInDC:   7978880, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4017030368, DiffInDC:   8031360, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4025013888, DiffInDC:   7983520, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4033017328, DiffInDC:   8003440, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4041013008, DiffInDC:   7995680, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4049031968, DiffInDC:   8018960, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4057009929, DiffInDC:   7977961, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4065011208, DiffInDC:   8001279, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4073056568, DiffInDC:   8045360, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4081044648, DiffInDC:   7988080, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4089053449, DiffInDC:   8008801, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4097051769, DiffInDC:   7998320, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4105053928, DiffInDC:   8002159, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4113040648, DiffInDC:   7986720, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4121032968, DiffInDC:   7992320, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4129049449, DiffInDC:   8016481, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4137031768, DiffInDC:   7982319, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4145026088, DiffInDC:   7994320, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4153007528, DiffInDC:   7981440, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4160999208, DiffInDC:   7991680, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4168968489, DiffInDC:   7969281, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4176967848, DiffInDC:   7999359, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4184958688, DiffInDC:   7990840, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4192955648, DiffInDC:   7996960, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4200956848, DiffInDC:   8001200, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4208973648, DiffInDC:   8016800, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4216956289, DiffInDC:   7982641, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4224951889, DiffInDC:   7995600, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4232953168, DiffInDC:   8001279, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
